7564 2
18552 -5.224454 22.498369
19189 -4.884930 22.162287
23513 -4.894493 22.185312
66559 -4.878082 22.148451
88244 -4.835327 22.108889
96916 -4.894889 22.158274
33759 -35.904900 43.566036
55149 -35.904881 43.566048
53912 -0.741020 13.373435
67307 3.600330 7.696211
28358 5.897386 19.237867
74877 12.202351 11.137485
72332 6.433563 18.048819
79534 6.381955 18.051228
97412 6.094364 17.719706
105824 14.847355 17.192091
8074 -5.923726 0.313346
19652 -1.954494 0.967239
66231 -1.953356 0.985747
3036 11.187229 21.042057
15982 11.695868 21.190363
21694 20.018921 -8.464048
21697 19.986876 -8.432620
26414 12.679524 22.771587
33667 11.796926 21.300024
34241 11.042332 21.121321
38239 11.767353 21.296341
50651 10.714443 21.483562
58746 1.967018 30.220112
60267 11.822342 21.290218
71288 10.970919 21.330910
71937 11.193288 21.017797
74230 2.428541 22.101557
90045 11.207665 21.150948
91069 12.831449 20.804893
95205 11.221839 21.049408
106702 11.242619 21.200083
2512 -5.519190 18.411425
8539 -5.479573 18.704063
28633 -5.443041 18.710697
42797 -5.510132 18.501999
70891 -5.078372 18.365660
87663 -6.667296 15.006377
103945 -5.503589 18.448471
15995 5.859322 21.104404
16319 1.666026 5.266318
84091 17.992508 17.672285
24406 18.803885 17.363949
90270 17.978420 17.672047
1954 -1.232212 -6.653667
7366 6.403935 20.487450
21992 5.754251 20.550354
27590 19.945093 11.059326
27972 4.803591 20.901901
30789 4.752404 20.925810
40365 4.095460 20.878149
65879 4.754983 20.890825
67781 6.166373 20.468540
98226 11.339009 12.373464
4397 8.476686 22.616291
10889 6.213999 -1.621215
17526 8.099122 30.113720
18424 8.429636 22.913786
20052 16.537966 23.617208
60361 9.105878 21.654192
13294 6.429647 16.676874
13514 -14.637540 0.438250
21449 7.426350 18.693090
25586 8.980568 19.263756
27437 7.736304 18.799913
30713 8.890491 19.285803
31080 -7.678476 12.172330
31101 6.086128 17.075581
32963 8.993417 19.246859
34180 -7.697285 11.977338
37655 5.795858 16.693239
38906 6.306612 16.817402
43314 7.616457 18.780813
46865 8.959152 19.329660
52846 8.991665 19.262466
56932 7.690256 18.846218
65215 6.340465 16.768559
68591 9.020629 19.253750
75461 7.672686 18.809713
84441 9.021110 19.252838
84668 7.667212 18.838932
85722 9.034293 19.252993
101958 8.935367 19.324955
103803 9.008223 19.261587
62175 5.548852 -11.023330
11525 1.861917 -14.635178
16680 1.939668 -14.480861
19416 1.864513 -14.632416
21997 1.846990 -14.613387
24492 1.853194 -14.621919
36771 1.869111 -14.633470
43889 1.850265 -14.626018
51718 1.855624 -14.620955
62755 1.863314 -14.637941
65311 1.859206 -14.621947
78353 1.865308 -14.622089
101493 1.860361 -14.634645
36907 8.662092 -9.929873
58840 8.661493 -9.942948
22515 8.545929 -1.340314
4756 -3.540777 -0.046520
69783 -2.408498 -0.203054
54223 -9.786551 23.033854
58058 -9.581286 23.995489
4165 7.766817 14.520005
29034 10.264744 19.081915
34574 10.298404 19.063782
54760 1.498077 9.018234
58054 10.381677 18.999464
69364 20.487507 14.646445
75206 -7.630680 17.163542
84571 10.283858 19.097227
84771 10.289954 19.084339
85484 10.314621 19.048594
92247 10.260115 19.035973
9882 -4.909731 -1.743160
13110 8.306363 1.465996
22568 -4.857787 -1.930218
32640 8.181397 1.581776
98049 -1.044199 26.289776
98623 11.075292 13.968562
99754 20.254196 6.114091
10725 4.709240 18.033110
14397 4.768138 18.122322
35762 8.087501 30.155819
38243 6.996734 18.510651
63936 7.059688 18.518290
64171 4.565381 17.950830
67875 5.597642 17.682135
75165 4.524411 17.961889
75754 4.657820 17.714857
92393 5.597133 17.709896
92490 4.646523 17.910582
97509 7.013159 18.513794
102495 5.144630 18.109949
29656 16.173349 4.171227
72883 -2.165641 -6.701111
31448 -2.171123 -6.769253
59705 -2.188014 -6.765904
16818 1.267516 8.661173
36050 1.231276 8.720628
36295 1.666739 12.548450
36473 1.702135 12.470041
69573 9.301346 14.296135
80712 5.597312 24.987726
96471 12.906212 23.135742
107806 1.669734 12.503153
63575 5.764178 -10.052255
80657 5.781486 -10.038771
2110 2.775710 17.727472
34977 3.769861 20.847321
39452 3.778106 20.862686
43050 3.785967 20.852013
43530 3.765238 20.863361
44710 2.750977 17.696157
48167 3.783599 20.882307
50736 2.740736 17.723000
62894 2.692219 17.639299
63995 2.712903 17.725809
81968 2.764827 17.690619
104785 3.797498 20.835936
105157 2.752381 17.741978
1098 -8.133158 -6.900032
10651 -8.112124 -6.906511
17184 -8.127121 -6.916363
69543 -8.050818 -6.943438
19678 -11.946382 13.608625
20772 -13.551303 14.019628
23371 -12.499877 14.663766
32234 -13.559011 14.040762
32455 -13.557285 14.041747
42937 -13.551754 14.034585
56364 -11.953345 13.604346
57174 -13.548457 14.031902
62944 -11.915696 13.613357
65735 -12.486433 14.693548
84700 -13.538303 14.031289
90705 -13.553859 14.000570
94389 -12.502861 14.665941
104488 -11.930325 13.583399
833 20.198187 -8.670147
8811 20.248295 -8.719560
13554 20.245937 -8.720228
18515 20.237446 -8.714050
26525 20.252096 -8.725516
32720 20.245975 -8.718049
43365 20.249010 -8.719110
81059 20.267920 -8.739393
94864 20.245798 -8.720983
95017 20.250906 -8.723021
95018 20.252176 -8.723329
6629 -0.784178 26.214769
23908 14.911275 17.369593
363 3.667189 16.180700
4374 -2.006615 15.058702
40214 -1.876197 15.196131
81002 -1.981628 15.193636
88427 2.401412 22.248907
98005 6.375445 16.231525
79679 0.218737 -2.279117
83700 11.505732 -10.103125
84017 11.478693 -10.077706
2474 2.271927 17.071230
106361 5.610757 13.230482
95273 -3.738803 3.073989
36154 7.135827 -8.312181
27617 -5.646145 3.893934
8842 10.120234 -8.146543
67313 -1.533943 6.874183
3619 -10.744128 4.809625
3625 -10.754679 4.851063
4059 -10.763576 4.849573
25460 -10.751801 4.792606
31770 -10.749282 4.809560
51958 -10.757183 4.816786
59457 -10.758334 4.793381
61747 -10.668020 4.875965
40033 0.830155 11.234350
13579 2.004753 15.101469
14386 13.314359 20.461798
39400 -8.857639 14.829863
46679 -8.847608 14.751760
95802 -8.782368 14.909993
69698 -5.664474 17.846479
44694 7.537569 12.511341
56759 -4.223148 15.027106
65738 12.410521 14.630621
100079 -3.932346 14.540912
68759 5.047678 -0.876873
67785 10.605249 14.017418
69772 11.205433 14.036366
74332 11.323436 13.652788
61421 7.230251 -11.094909
7356 8.539524 -1.465182
21965 17.345776 18.646429
22282 17.392448 18.508785
27466 17.365604 18.624117
29626 8.548443 -1.447843
30963 8.555869 -1.538232
49260 17.813000 18.814363
58236 17.727270 18.764000
62796 17.390907 18.645889
64770 17.561729 18.783117
91755 17.363445 18.374388
95195 15.783996 17.487076
98067 17.433447 18.555059
970 5.827046 7.025859
81900 8.342569 13.152001
3067 3.333632 15.125325
7219 4.128348 15.342589
38236 4.255688 19.171453
39719 3.038574 15.129695
56971 7.283868 10.786024
67688 3.667452 15.196925
67786 7.283476 10.797026
68908 6.997871 11.642180
70370 7.681292 11.180511
73275 3.044081 15.132874
87978 3.662538 15.203610
91909 4.233675 19.174637
104954 3.003900 15.157482
105133 5.675427 13.263824
65857 -9.312210 9.367297
103277 9.188354 7.414887
32397 11.897528 9.472287
32964 16.575714 23.603376
42351 11.949545 9.442515
65612 16.580523 23.605650
77818 11.900541 9.501333
78445 11.939631 9.427049
78499 16.580147 23.606297
78998 16.576780 23.601429
95749 11.918708 9.465893
80646 -7.607479 -2.352012
23034 -7.557385 -2.324222
3765 -12.235716 -0.713577
12114 -13.529542 -1.503781
21864 -12.349978 -1.662049
81211 -12.626114 -1.967385
105817 -12.271135 -0.889097
80610 23.864300 20.923992
5634 23.674576 20.763733
23964 23.880777 20.937328
32085 23.863892 20.920958
53020 23.864491 20.931946
55045 23.811552 20.927000
71675 23.859148 20.919180
72532 23.863615 20.923475
72674 23.884518 20.944954
81259 23.872782 20.932899
98382 23.856180 20.915985
27995 -10.006344 8.442940
93360 0.319706 -1.537062
55684 5.526553 25.104168
18531 10.282889 12.711360
20777 10.395203 12.494219
45001 10.437722 12.469612
19415 -4.763020 13.839342
60757 -4.708943 13.561927
65310 16.003269 16.702299
94101 15.986277 16.721874
106141 16.047398 16.666723
90733 5.959513 2.133930
29621 6.572636 -8.896585
58102 6.885605 -8.532660
20601 6.194186 -9.352784
67794 6.744545 -8.677707
79928 14.859452 16.766911
40591 7.507188 -10.138748
108297 8.145564 -8.177892
16353 4.705045 -7.748720
44002 11.259315 -9.119210
45586 11.241200 -9.079365
51243 11.252254 -9.102020
93356 11.246889 -9.102621
93933 11.214393 -9.103950
28615 -11.399377 -0.767684
97074 7.212016 -11.091917
34480 8.396840 13.419506
65877 6.213010 6.580912
92717 5.772660 9.911163
8956 8.063919 11.913953
37289 7.392887 -14.917411
50735 7.493258 12.380879
94219 11.063422 17.430450
65935 16.593966 3.697785
81869 16.576838 3.809344
67906 8.825070 10.894545
14393 12.475712 14.919526
27295 12.487021 14.952123
29622 12.452341 14.938379
31776 12.503342 14.930401
39282 12.504219 14.987244
61422 12.508961 14.997327
68467 12.414800 14.973228
84338 12.474179 14.971552
85516 12.627869 14.744536
91133 12.518550 14.910535
9614 5.481681 25.121851
61724 5.535471 25.137081
63515 5.469977 25.105127
68491 5.346254 25.114159
1584 17.356936 -5.742472
68331 23.184774 -1.643976
9580 18.016645 3.223070
20477 18.016623 3.229872
31297 18.001339 3.234943
80430 18.016674 3.222860
96551 18.012037 3.204848
98489 18.033386 3.222634
101670 18.008081 3.243940
11501 19.016098 17.258614
24346 19.002794 17.269995
58043 19.007252 17.257990
58348 19.025055 17.251722
75703 19.024059 17.247225
88376 19.011488 17.269403
92066 18.997910 17.265274
102366 19.004940 17.266310
4930 -13.626447 -1.671241
22010 6.604982 26.179667
28133 2.097131 24.325083
34663 2.141098 24.267048
40437 2.160812 24.237383
46421 2.093441 24.333414
73260 2.066992 24.363117
77709 16.373875 13.400640
12728 8.521754 -1.430920
16308 8.469437 -1.301423
88804 8.495245 -1.335779
99081 1.342066 -9.078118
38216 -10.086140 8.332082
62862 -10.051149 8.339929
86207 -9.937675 8.404014
16872 17.835472 11.974152
95790 18.179007 12.009509
24254 -0.118873 -6.030801
15394 -0.109299 -5.900842
100525 -0.147940 -6.102839
16607 -0.789266 14.334148
34158 14.808024 17.121258
84460 -0.928954 14.297678
84764 9.530037 15.174515
31360 -1.009679 26.278202
63846 -0.955536 26.228331
46976 12.836518 4.641123
95732 -4.828674 13.954023
1700 -0.668856 12.359818
94023 11.319942 13.291453
18470 -7.568172 8.213990
35693 -7.572012 8.214651
60324 -7.503839 8.172114
84971 -7.567029 8.220291
37647 6.064574 -7.281893
45280 6.091556 -7.347443
57648 6.092358 -7.240939
68711 6.099858 -7.260732
70616 6.087504 -7.258970
78173 6.078240 -7.240924
74807 6.047997 -9.487584
101942 6.017253 -9.549793
60584 -13.377656 0.242569
23268 -9.123931 25.326208
71775 -9.251774 25.148567
81195 -9.188658 25.300322
81310 -9.175674 25.244297
84060 -9.159421 25.347895
23942 -9.169590 25.336897
25758 -9.146120 25.368956
30111 -9.118241 25.272606
34316 -9.158714 25.330212
38021 -9.392879 24.648785
45593 -9.061554 25.321161
89534 -9.166792 25.337185
98260 -9.349511 24.798855
104062 -9.131283 25.275475
34275 -9.462668 24.871902
48457 -9.201812 25.200935
70528 -9.551850 24.701857
90452 -9.523700 24.732597
67323 6.069538 16.819330
54403 22.236773 8.521549
65389 -14.786654 -0.549125
17805 -1.367166 16.642977
28381 -4.955987 15.637771
31906 5.652088 -11.530785
43273 5.710592 -11.847824
44140 5.697416 -11.982839
101484 5.422678 -12.065001
62188 0.788436 13.958066
10809 14.550932 5.419279
34647 14.868261 5.619485
48815 14.891376 5.619840
59897 14.850568 5.610478
104409 14.900468 5.644389
24309 -8.902639 -2.941894
26562 -3.227757 18.573574
38816 -3.175567 18.645311
26408 20.570925 9.030869
39663 20.680193 9.026812
64986 20.691475 9.050771
71281 20.683567 9.028358
52680 -0.328397 11.852504
23452 1.800038 0.599990
75182 1.228880 -0.704754
6284 18.146135 1.786461
32713 18.188236 1.777981
60996 18.140686 1.587581
71115 1.117897 -0.896255
103131 1.360591 -0.475983
21680 15.765476 16.126518
62714 11.619928 5.870323
16192 9.619853 14.905157
32747 9.580206 14.923625
101585 9.599520 15.157822
239 2.061431 16.766130
11001 2.067086 16.905231
20418 -2.686097 -8.187564
50368 -1.770447 -2.369548
62661 -2.460443 -3.272099
71919 -2.410795 -3.218982
18368 -2.097111 8.876575
35839 -2.081050 8.836546
55804 -2.082845 8.894741
39186 4.792004 -1.795201
56895 4.784358 -1.769746
59394 4.774033 -1.807023
73065 -17.799509 -16.043772
4861 13.840181 1.464899
13031 13.520281 2.161689
55975 13.722085 2.401206
69017 9.522800 14.792037
73233 13.838178 1.508332
80727 13.705608 2.371071
81859 14.017946 2.659991
12391 -2.655286 -4.793122
51488 12.515669 4.185300
52890 6.875573 19.884697
58336 12.554464 4.416935
16458 -0.749748 12.337323
19384 -0.757940 12.324410
53344 -0.691211 12.369826
91660 -0.634794 12.402807
35397 -1.778331 15.012493
13455 -2.408972 22.390427
20894 -2.660661 21.764076
43194 -2.466923 22.420229
85500 -2.592819 21.985239
25085 -0.080673 12.073133
32461 -2.175956 1.957618
51455 20.038746 14.199101
101626 20.218903 14.316810
6200 -5.761130 -4.744484
47608 -5.133579 8.432258
101972 -5.109246 8.495285
26977 6.593672 -26.337486
33794 6.593808 -26.338232
60263 6.594345 -26.337141
66553 6.593698 -26.337975
82955 6.593474 -26.341343
92745 6.593397 -26.342951
17117 20.524302 49.324982
101634 20.524321 49.325031
2639 13.566142 0.941701
58344 10.197319 10.193130
90697 10.192546 10.047825
7721 -2.283090 -11.205349
47247 -2.282097 -11.207843
47493 -2.282276 -11.206460
54763 -2.286970 -11.215677
64334 -2.277729 -11.204525
79590 -2.290710 -11.212055
89488 -2.281083 -11.198345
106438 -2.293581 -11.223622
106538 -2.291180 -11.222120
3964 -5.485699 19.461679
3966 -5.506372 19.428465
77575 -5.484973 19.439646
67200 15.053236 19.238016
85884 17.041561 -4.234593
4373 -4.522182 11.464063
12143 -4.516315 11.466066
36361 -4.519437 11.463273
60407 -4.529979 11.478903
64997 -4.542790 11.486012
80595 -4.504725 11.464404
45680 11.086476 12.110986
64413 10.969812 12.095520
51528 18.166471 1.858017
34143 18.045794 1.950166
36557 18.158175 1.883438
40325 18.184401 1.840087
69333 18.171022 1.857544
91990 18.174101 1.854861
59556 18.062330 1.835131
440 13.418868 12.949450
4438 17.511721 2.684299
11435 17.458307 2.686404
18459 17.939205 3.138874
41030 19.571825 7.883937
42378 17.530165 2.707697
63840 17.488441 2.705815
76308 17.489370 2.692855
80426 17.532043 2.735490
94915 17.970779 3.186204
100975 -13.390711 1.969607
9301 -1.517873 25.089190
16858 -1.514376 25.026613
29146 -1.493591 25.074484
51379 -1.502663 24.977636
99758 -1.589546 24.996943
30536 8.633204 -11.310637
1603 -8.651111 -1.684490
42978 -6.531332 -1.031958
39412 0.469381 4.780296
61349 7.841928 -10.513259
80315 7.922507 -10.763491
1057 -8.947955 14.767797
4380 -8.957525 14.773640
44691 11.747081 18.284296
46750 -8.852317 14.861005
63129 -8.949754 14.784060
96595 -1.629763 1.247679
14151 -5.788508 -7.252838
17346 -5.818043 -7.230232
27063 -5.809487 -7.271321
41863 -5.958632 -6.978086
63814 -5.817738 -7.220989
105082 -3.752439 3.201072
29598 -3.754755 3.176068
30699 -1.275927 3.220711
82477 -10.875816 4.935503
86147 -10.956675 4.982488
24209 14.659533 21.257246
22206 14.870003 17.036716
49153 14.666305 17.245667
6429 2.145953 17.036816
25557 3.175047 16.470081
61282 3.545450 16.314369
61909 20.295559 11.238115
72104 2.133348 17.037706
46384 -3.094536 -0.054401
4392 7.666670 22.904537
93398 0.291528 -1.885572
28892 5.816261 -12.003585
47158 -12.836170 5.965185
7311 -2.935380 23.517229
11613 -2.913711 23.535789
13035 -2.903080 23.448997
21731 -2.986955 23.423986
28524 -2.813015 23.397457
34946 -2.836690 23.398033
74944 -3.017829 23.480526
104792 -3.013949 23.461313
62490 2.651347 -10.556797
29650 2.652822 -10.545189
66567 2.601067 -10.547421
81276 2.649636 -10.555016
87660 2.615632 -10.573863
29027 -11.399043 -7.520663
92519 4.032159 -11.505238
5146 4.665714 -7.698754
27758 -5.674521 17.883436
81134 -3.438406 18.311007
47610 24.003193 11.117064
4520 -4.043850 -20.199961
14716 -4.015289 -20.165958
14978 -4.003580 -20.152706
18104 -4.002247 -20.137518
60455 -4.032696 -20.188951
70523 -4.028066 -20.180134
72356 -4.041882 -20.198189
103542 -4.051275 -20.208319
1448 -4.934171 8.647645
46945 -4.933030 8.661775
59431 -4.987164 8.606787
85090 -4.934846 8.665110
22315 -0.351386 -1.385618
73670 -0.038325 -0.992248
95191 -0.253694 -1.431907
6640 -7.654407 -1.679896
16637 8.109303 30.243183
70693 -6.562625 14.909203
41972 -1.618388 6.792310
51472 16.441736 3.848708
72133 16.523174 3.784917
3739 10.492384 -12.127096
28681 7.718468 -10.295331
43121 9.326974 -10.589575
43947 10.726957 -11.775477
47560 10.486820 -12.140275
48747 10.472508 -11.963284
48755 10.444556 -11.992666
49570 9.252818 -10.651964
51451 10.477114 -11.997934
75076 9.228550 -10.661005
75743 7.719588 -10.313025
83597 9.233417 -10.655477
93059 9.230240 -10.664118
103370 10.769635 -11.739931
15073 -10.249505 23.097109
23816 -3.609334 7.206132
33184 -10.261072 23.085915
39175 -10.281059 23.067591
45342 -10.267131 23.083576
45502 -10.275270 23.076456
47957 -10.258514 23.090042
75702 -10.353784 23.028595
90097 -10.266016 23.079573
96696 -10.268380 23.085012
37567 14.990370 21.504023
38378 14.907006 21.405806
57362 14.997515 21.517691
100982 -9.076777 -6.085065
37886 2.200181 -8.431816
42149 1.998205 -8.511505
13226 13.341342 20.461496
22448 13.317922 20.439119
33192 13.323880 20.439312
42695 13.304420 20.484968
49645 13.321025 20.426382
76776 13.313599 20.461147
99322 13.301228 20.465502
77066 7.967479 -1.862038
89913 -4.008049 -6.833853
50814 10.766861 -9.493035
74788 10.824991 -9.480779
26517 18.349007 0.859159
66026 -3.221669 18.113989
19622 11.753555 18.278887
48250 11.738682 18.295349
57849 11.746420 18.278282
63991 11.757510 18.290480
66060 13.836981 6.837457
69108 13.816095 6.841170
93771 -7.605561 12.243111
106077 16.506983 23.542908
44037 -7.589948 -2.325940
19761 -15.635098 1.778404
34211 -15.618046 1.777074
50514 -10.348442 9.842281
36159 20.460075 6.220288
59092 20.565453 6.355227
2061 8.721395 11.040484
2963 8.736444 10.987591
27829 8.716715 10.989675
39478 8.743222 10.967126
40361 8.760256 10.989780
49079 8.540029 11.237724
67653 8.944176 10.708367
68814 8.873790 10.752960
83659 8.946774 10.684529
88216 8.748948 10.997932
94027 8.657076 11.125052
103321 8.576753 11.223356
47586 11.275544 10.202085
68474 11.339630 10.177132
97802 -9.369156 9.325012
105362 11.354550 10.172867
68914 10.792983 11.284181
69143 10.721152 11.289313
15555 11.720708 13.033280
34585 12.504897 13.673560
36966 4.484058 17.502773
43045 4.520315 17.480566
43267 4.476596 17.500011
65845 15.108261 7.957455
67664 11.760145 12.988708
68859 4.433032 17.513195
68861 11.587540 12.760928
75569 11.676935 13.050691
81983 11.761012 12.994880
87926 11.571259 12.759863
93126 23.881788 16.528732
93821 15.141482 7.945110
93935 11.755930 13.039025
97790 11.761626 12.988400
97192 7.790647 16.916479
79689 5.345006 -10.259842
16730 4.384020 15.930865
24783 3.772400 16.072790
26758 3.720566 16.140421
35188 4.349046 15.841660
40324 4.433133 16.102604
51239 4.569758 16.056801
57980 4.608434 16.065964
61273 3.746409 16.108707
89673 4.998683 15.660482
24554 -12.138151 8.340371
64768 -12.153672 8.314276
78379 -12.173714 8.298760
60670 -8.696697 -0.623705
11347 10.831958 -5.074948
30173 10.834579 -5.067992
74771 -4.235592 1.644519
40069 5.761977 -9.959118
64285 10.824375 -9.462526
5765 -9.518027 9.000035
31786 -9.546017 9.009228
39455 -9.525224 9.031494
64009 -9.521684 9.041036
3147 8.111838 30.255501
5601 8.112370 30.251762
12238 8.120934 30.264162
23971 8.121788 30.261429
31146 8.211991 30.366207
32300 8.107879 30.245573
51361 8.221634 30.377220
52831 8.127885 30.260798
58474 8.122405 30.271177
72670 8.116770 30.251104
59794 18.568525 -1.867266
3118 18.649858 -1.981345
4172 18.615841 -1.946585
22946 18.626951 -1.953884
25629 18.654760 -1.976810
25637 18.611277 -1.946944
27416 18.616018 -1.953546
33228 18.638395 -1.953869
61068 18.625793 -1.960883
2192 13.260530 20.224890
80058 13.134027 20.170410
97468 13.119767 20.145947
106587 13.144382 20.178165
106645 13.143595 20.185190
102973 -12.033827 -0.923464
106657 2.339490 -8.405725
49369 -10.165059 -9.799147
66291 -10.162095 -9.796700
71231 -10.162687 -9.796556
77729 -10.162659 -9.797970
55420 20.889168 9.909167
7861 -1.807146 -2.644086
11322 -2.268516 19.146955
12994 0.097708 20.372585
28788 -0.400679 16.017092
38684 -0.353032 15.989916
59301 -0.341593 16.027702
82697 -0.409186 15.999744
20004 -7.747333 -3.048067
34051 8.531474 -6.760465
81421 -15.090889 -0.215173
96737 -15.469426 0.383918
87614 6.594654 -26.317135
100943 6.908471 -9.356463
72054 3.720490 14.921483
93352 4.465878 15.691860
105440 4.476992 15.748770
26630 -0.202606 -0.827631
12752 -0.142403 -0.938241
19809 -15.796337 1.847933
36326 -15.794090 1.839976
73507 -15.796762 1.845124
80055 -15.793021 1.849430
89116 -15.822736 1.885427
13874 -14.202093 -0.764865
22074 -13.897357 -1.124686
47257 -12.795942 -1.874206
84454 -12.806465 -1.882189
34323 -13.555623 2.086976
78093 -13.571073 2.037871
64300 4.023034 -2.241725
67808 3.984263 -2.277175
82434 4.034806 -2.215012
16443 -2.578966 0.567110
9381 -6.769513 12.165559
29406 -7.345880 11.943275
63162 -7.851045 11.621624
19038 -6.464779 13.670449
57900 16.294855 13.329802
67899 14.074635 -1.300111
5156 16.592392 16.582073
49054 16.412346 17.016911
103400 15.358367 18.838680
5662 8.861522 -4.325486
16767 11.946373 10.312945
18108 10.349916 -12.341025
20081 -1.443383 25.123199
36494 2.366948 22.066931
54079 -1.192208 25.737608
60899 5.378673 15.631895
64583 2.378318 22.227533
75934 5.249765 15.559833
77666 12.511608 11.146475
78441 11.965805 10.345854
79911 5.350438 15.722333
84775 5.334519 15.655685
82197 -4.251571 0.360867
98578 -1.787750 -2.220177
12156 15.099063 -2.522034
14055 15.080658 -2.523468
53677 15.249491 -2.578968
74996 15.238104 -2.581736
82282 15.102998 -2.515900
98974 15.091038 -2.511355
98594 -2.194617 -6.776909
24424 11.436395 7.287368
34928 11.408119 7.276984
35474 -10.392886 9.718879
40173 -10.193964 9.229193
106084 10.932203 8.032811
2090 -7.197209 10.032902
4898 -8.517689 10.519809
13644 -7.203873 10.046762
20744 -7.697885 11.841841
27974 -8.479134 10.658868
30721 -7.736918 8.562491
31992 -8.424047 10.700123
59785 -8.505719 10.476311
62766 -7.782606 8.556110
63303 -7.175518 10.037987
65839 -7.787746 8.558187
69010 -8.450803 10.646581
71141 -8.211550 11.083177
87971 -8.481057 10.649105
101476 -7.673701 11.912827
103577 -7.690439 11.966045
64884 -4.819633 13.926946
9445 -14.911577 -0.297487
10706 -14.406718 -0.734046
15549 -14.436601 -0.683183
24883 -14.082611 -1.090408
80331 -14.458919 -0.713323
24038 -14.125697 -2.002207
17145 -12.452197 -1.921157
100963 -12.524624 -1.908000
42108 -0.505803 3.972322
63950 -17.892414 -16.133181
31730 15.530329 -3.064973
76890 15.773433 -3.796022
77623 15.499367 -3.055023
4358 -1.111667 19.200468
24608 -1.352865 19.240652
41665 -1.119729 19.185389
63516 -1.089036 19.210752
73292 -1.096853 19.212576
101592 -1.140997 19.245682
80658 -1.845952 22.986525
10369 -14.583981 0.422521
11482 -3.657737 7.121009
84069 -1.684952 -2.230789
78751 15.883529 -1.363493
12274 16.976011 -4.224953
19698 16.987764 -4.233926
60477 -15.960471 1.818445
95297 -16.221645 1.514681
103054 -16.221249 1.490939
6060 -0.851642 2.029289
7552 -0.895729 2.039194
20722 -0.865994 2.020948
23485 5.276060 -10.191825
98089 6.173651 -1.655629
104703 6.146625 -1.619494
39988 -7.237625 6.434990
70601 26.362476 6.765723
82420 12.633663 4.501237
43192 14.700201 16.993887
95756 -8.915677 6.351533
55514 5.432719 -10.534569
14805 5.720410 -11.989643
34163 5.716984 -11.979766
44656 6.761707 -13.319489
85379 5.737242 -12.001728
3349 9.773144 14.852063
7821 9.752581 14.642863
9841 14.345327 16.858191
34645 10.462941 14.338800
39884 10.764761 14.927365
42618 9.763015 14.881796
46712 10.512387 14.247000
47254 14.372006 16.861492
56943 10.470284 14.208548
63492 10.537767 15.672081
80926 14.360209 16.837299
104278 9.656618 14.935333
39376 17.351780 -5.737019
32838 6.523566 21.399399
44998 -3.304219 18.148790
79631 -3.263177 18.097698
96809 -3.255622 18.116045
32783 14.377510 16.822170
62702 11.309886 17.706060
65739 11.343154 17.694128
82315 11.358906 17.698832
67522 -13.689035 0.616912
9578 -2.394850 27.286240
24872 13.415560 -0.329730
89398 13.410508 -0.397009
51910 13.940540 1.248300
58710 -8.605014 17.669540
58955 13.916357 1.251634
71079 13.916665 1.277954
82286 -8.606888 17.690418
94760 13.915994 1.255898
32 -7.328092 17.251728
5304 -8.331093 17.608070
21618 -5.757304 17.774807
30085 -7.526153 17.203745
39750 -6.989820 17.262733
53594 -7.534363 17.208389
81349 -5.747143 17.785425
94175 -5.812097 17.762753
94815 -5.797072 17.725256
6138 -4.960160 8.624462
6394 -4.873742 8.692767
32056 -12.403115 -1.900783
65259 7.321913 -14.899240
6836 13.165582 -3.343548
71133 13.231474 -3.440037
40478 -1.600506 -3.679865
2566 -8.599218 -0.783572
20596 -8.539264 -0.612843
29043 6.819104 -8.579116
27712 12.771649 4.556724
30373 12.894185 4.642123
51381 12.893343 4.656006
62538 12.782782 4.572857
79744 12.916786 4.685017
81654 12.894717 4.652945
95151 12.884851 4.650956
13921 14.236287 2.774421
17305 14.236083 2.763989
59711 14.289712 2.763824
66572 14.240940 2.795619
68466 14.246407 2.791019
75359 14.261774 2.801627
97391 13.966030 1.282324
9667 16.339216 13.395337
13641 -2.618224 17.511406
49061 16.320593 13.400229
7666 -4.139052 -6.732891
53004 -4.141214 -6.736595
77389 24.038771 11.146323
7767 6.669040 15.906284
28511 -4.846601 22.106052
35825 6.629490 16.058193
50172 -4.879895 22.126213
70696 6.669982 15.878233
107797 5.485162 -10.360664
37569 5.645323 -11.194402
92874 4.855726 -9.861911
20731 5.432525 -10.176499
34898 5.394794 -10.329390
35550 5.434177 -10.180182
55445 5.763828 -10.052590
58218 5.646798 -10.236503
95527 5.864614 -10.139224
71744 -8.273447 0.097832
46676 10.503458 23.096001
61732 -0.087265 12.242456
31807 11.941408 23.202564
7069 12.968054 23.118336
67382 -10.634359 22.855114
84289 -10.623190 22.862850
108023 -10.629131 22.858643
7340 17.617876 11.929558
25365 17.783199 11.972823
26147 17.767879 11.958981
37688 17.763374 11.967628
38791 15.358979 11.690781
43160 17.897497 12.080081
52125 17.900839 12.084087
55276 17.762457 11.952218
79915 17.767086 11.958644
98394 15.660459 11.897631
82105 -12.587243 -1.208729
38702 -5.300251 2.056486
37165 2.368909 6.928059
83579 -12.584725 -1.858849
69373 -12.350008 -1.925791
74633 -12.319468 -1.945579
94211 -12.427949 -1.886804
103523 -12.692877 -1.840320
103550 0.526009 12.911484
105383 -13.259028 -1.564446
7843 0.250435 -2.190487
58777 1.584684 -5.867737
104079 8.034913 15.190370
10814 4.360108 18.202082
103496 4.417205 18.196049
95968 -0.990272 3.556328
